indice_tiempo,gpc_pib,gpc_funcionamiento_estado_pib,gpc_administracion_general_pib,gpc_justicia_pib,gpc_defensa_seguridad_pib,gpc_servicios_sociales_pib,gpc_educacion_basica_pib,gpc_educacion_universitaria_pib,gpc_ciencia_tecnica_pib,gpc_cultura_pib,gpc_educacion_cultura_sin_discriminar_pib,gpc_atencion_salud_pib,gpc_obras_sociales_salud_pib,gpc_inssjyp_salud_pib,gpc_agua_alcantarillado_pib,gpc_vivienda_urbanismo_pib,gpc_promocion_asistencia_social_pib,gpc_obras_sociales_prestaciones_pib,gpc_inssjyp_prestaciones_pib,gpc_prevision_social_pib,gpc_programas_empleo_pib,gpc_asignaciones_familiares_pib,gpc_otros_servicios_urbanos_pib,gpc_servicios_economicos_pib,gpc_produccion_primaria_pib,gpc_energia_combustible_pib,gpc_industria_pib,gpc_transporte_pib,gpc_comunicaciones_pib,gpc_otros_servicios_economicos_pib,gpc_servicios_deuda_publica_pib
1980-01-01,29.037146492159888,5.369654029605446,1.8496152967394681,0.3288453381111807,3.1911933947547966,14.505473634208382,2.0249787327700455,0.4533099914889446,0.2512318058508519,0.07043882407033232,0.18783686418755285,1.1608718414747343,1.6021218796724024,0.4148846737742573,0.2394747352277022,0.7818709471806887,0.46952296111152414,0.23511278644314568,0.031227878671180664,5.178206841255177,0.025827568825788516,0.7706711741535058,0.6078841280505471,6.856185138717315,0.5157656367449781,2.420109672645158,0.44883551955245343,2.304964068946642,0.5239811434241439,0.6425290974039398,2.305833689628747
1981-01-01,31.342549678033965,5.242685851965553,1.849448850614332,0.28600446492568016,3.107232536425541,14.889771520882219,1.8412222258951134,0.4759153665398976,0.2686357727237158,0.07526433287517899,0.2605303830294657,1.266479101073662,2.1978075894184204,0.506123690765242,0.19991112400659705,0.4504280844376096,0.5128678731006663,0.33170934518209794,0.03809533156297522,5.310072371265897,0.020842430642357256,0.5071658122973599,0.6267006860659607,6.480018462184561,0.3210401684573625,2.870761109640431,0.3505416750338607,1.8827947153292792,0.4097576840948674,0.6451231096287603,4.730073843001634
1982-01-01,28.046671375213627,4.3542212551103185,1.3331839319960317,0.22136957250764813,2.79966775060664,10.88641035875775,1.3341156621267847,0.34584023831156524,0.22335673204541875,0.055640467057577636,0.2162029577094445,0.9312645104031125,1.7291359000541997,0.4250534251291377,0.1545305032266787,0.4578415575023531,0.3161195426348507,0.2622893133534733,0.03199326855810714,3.646636467762883,0.015102412487056786,0.33781712142100706,0.40347027897409893,6.691549863625333,0.2752150463597561,3.1832869069726275,0.4180826465596034,1.7823116240563022,0.3845145499365982,0.6481390897404447,6.114489897720228
1983-01-01,25.92035600792439,4.27225053811308,1.4348292161520688,0.26348460441942456,2.573936717541587,11.419618136849012,1.585915759307547,0.3610148441502384,0.22087996195873683,0.056374203712240854,0.24428821608637707,0.9902489705109883,1.652887506101249,0.4813433626447323,0.14869178553732534,0.6708206252080156,0.3557995001331108,0.24692508392917117,0.03623014557540997,3.4574558328458536,0.014336543185440566,0.4469437587415877,0.449462037220989,6.920552735824491,0.29517803130544357,2.9198395319383645,0.5251734218050623,1.8014818536264605,0.43568808135126286,0.9431918157978959,3.307934597137811
1984-01-01,26.581640200977535,3.858345303863814,1.5214595243421785,0.31413052277895215,2.0227552567426836,12.966215390198954,2.092352106639437,0.43511897186118065,0.18831712426561625,0.0814772155176039,0.2793504532032134,1.20555957231099,1.691085966418636,0.5206743259641393,0.1932508149056073,0.5928032904060581,0.5012250252985124,0.23964052643448028,0.03919054066396748,4.044854887155927,0.018425490309195283,0.38552690462486805,0.45736217421951897,6.686062193717013,0.36726128006855446,2.6809001926931213,0.364329069969511,2.0717302563546185,0.30952810071978576,0.8923132939114212,3.0710173131977565
1985-01-01,29.95394279819676,4.311290119206769,1.9051746478213216,0.353657551061509,2.052457920323938,14.945165951527036,2.0523070238516854,0.45205871521222984,0.2441161445558234,0.087484765795333,0.2907186063352604,1.2442365113434997,1.689713404531451,0.5579475530544737,0.17671092044643918,0.5878989720641115,0.6865928880148368,0.2443728792822951,0.04199605238044427,5.513439673963343,0.022375911251498633,0.43972871607550357,0.6134672133688092,7.018695460671431,0.36596141779717445,2.487840926139397,0.3882396500052057,1.9548782657210717,0.2543358588869473,1.5674393421216353,3.6787912667915186
1986-01-01,32.1536192846632,5.110077155232283,2.220023620860463,0.43517296778604064,2.4548805665857794,17.240367979629113,2.543233058109031,0.5049473375015512,0.28551745853722615,0.08812388661707016,0.2976148224366677,1.5215687076022535,1.8970259548000596,0.6172252096088728,0.1847535915901781,0.7435452933315293,0.7209398000567773,0.2725329903851525,0.04645781147593668,6.072690791196324,0.020457330821819854,0.6895005659921544,0.7342333695665063,6.971112414156116,0.45107568064982445,2.3277772054755625,0.3349055228297633,1.8808002635799606,0.3953653158076529,1.581188425813353,2.832061735645686
1987-01-01,34.63795239629475,5.537820052591194,2.4830103600891187,0.4803683219617315,2.5744413705403435,18.675891297557115,2.694666174855234,0.6254936395374215,0.30942412609729114,0.1271752629481982,0.3136989819388889,1.55870342962061,2.0543604068131187,0.5913649727091216,0.18290042676190138,0.8327012300304857,0.7957974840575058,0.27718608057051475,0.04451134203186937,6.853245576979032,0.021916536981406158,0.5926367253386036,0.8001089002859134,7.712099268925457,0.4182836518197085,2.897231101768876,0.29464383109637166,1.9523277193312867,0.5855303302015045,1.5640826347077104,2.7121417772209906
1988-01-01,32.17466608209033,5.237563313369376,2.3221556242567005,0.4763125892978997,2.439095099814777,16.67842548165526,2.4360647248594054,0.6081390097260658,0.2925671006776028,0.12774490712453435,0.2919883591417928,1.4179716966312463,2.0611274523581353,0.5855279064415263,0.17731731284593666,0.6387610341675646,0.695313836143924,0.2656547845530257,0.04407199295796435,5.960205755636407,0.019955579420096903,0.3444641420613069,0.7115498869087225,7.999547475518623,0.38341390743635345,2.543642041855117,0.2675315799605682,1.8006922721030136,1.2081747325521526,1.7960929416114175,2.2591298115470795
1989-01-01,31.713259029296697,4.689908355965186,2.147155346456109,0.42437138355229953,2.1183816259567783,16.608963267245937,2.1198566925788724,0.4806009392003291,0.24912219567340232,0.09574519560832298,0.24144440631664058,1.3270247191419344,1.802469416601965,0.46130070422973884,0.1351839237865756,0.5077257058725002,0.8382799264778615,0.2156258882593188,0.03472155838288358,7.083074663820171,0.014735848139767185,0.3590298256629306,0.64302165749272,7.592897150919279,0.32135806533124495,2.4787836815317585,0.24383292617658398,1.2916332278264755,0.5081956493956253,2.74909360065759,2.8214902551662946
1990-01-01,30.369545032918783,4.920331173264112,2.444079773834534,0.4822131948035873,1.9940382046259906,18.569188263512398,2.3517424497078236,0.552168355789566,0.25358324201955,0.09836528301408842,0.25974582545907726,1.4199711267328519,2.1491747020342933,0.6389286219029172,0.14286418270756582,0.7078655364609567,0.5865730898638645,0.24540515633992194,0.048091401648606674,7.931741240680694,0.01891074253986324,0.3752650916562944,0.7887922149544658,5.308553430497342,0.2671262099712937,1.834815173684238,0.16428855326699388,1.0125947421331738,0.12472745646772543,1.9050012949739175,1.571472165644933
1991-01-01,31.043236969720905,5.8033268881808295,2.8809438199615114,0.6052383149219007,2.3171447532974176,19.613863695481708,2.534547308454615,0.53788231179,0.23464788023202093,0.10091601768446559,0.20485347302415471,1.5774781011978027,2.043448818043411,0.7378894612833777,0.14156157549363724,0.6166860289505993,0.6387127360145326,0.19889725569251157,0.055540066978318765,8.385354228702194,0.026104613476520135,0.6612114164691153,0.9181324019944277,3.6340891525220806,0.2764410590020394,1.4051782033401705,0.16832150039456725,0.96024315434841,0.02772341046846255,0.7961818249684305,1.9919572335362876
1992-01-01,31.49280705181522,6.081672299580817,3.1350483928020383,0.6553843383188194,2.291239568459961,19.807109905070124,2.534414462718279,0.6296050240584444,0.20041243861168181,0.0734376566490496,0.36964338617140335,1.7502243619693036,1.9012609522984232,0.8127385010752922,0.13906219113564078,0.456097459366779,0.6907830897250177,0.16746642271116116,0.061173865672333815,8.451567457460698,0.03654127773053707,0.5927211065628687,0.9399602511532105,3.0973451710903803,0.22521504078192997,1.3166909243222629,0.12589486206856848,0.9522382293575384,0.04552452864790724,0.43178158591217336,2.5066796760738947
1993-01-01,31.7125590778916,6.176892593880849,3.165973430996337,0.7071145469207969,2.3038046159637147,20.287637485408904,2.7325526888099123,0.7114391350866466,0.21915196233448694,0.09324728912640141,0.33125465503041146,1.8401566597670578,1.974160285832486,0.8222448402056194,0.20934287802563772,0.6065020592526522,0.700132579264331,0.15722147582680177,0.10162576676698666,7.882984377590215,0.20027555525703905,0.6439426402643316,1.0614026369678886,3.399264427794798,0.32607508991701506,1.3062949740740089,0.17102538319659075,1.0034396009504665,0.10477032440751506,0.48765905524920194,1.848764570807044
1994-01-01,31.827874111453387,6.305458395162088,3.258167575816621,0.7401740835793296,2.307116735766137,21.023847236676684,2.7717567284593194,0.7153158972143279,0.2332621223272268,0.10644896645999521,0.3295317428982301,1.9084178659309905,1.9966661560543564,0.957273374773233,0.21227960872578405,0.6262029363492951,0.7243235178821016,0.14644678766500388,0.15895239809286396,8.232450155865582,0.2386315711187588,0.6691670736102435,0.9967203332493698,2.745347507024285,0.3431266723452777,0.7509562396078222,0.09172047442034936,1.0507845088655285,0.06391378321343338,0.44484582857187427,1.7532209725903354
1995-01-01,32.44448859994481,6.249091217150938,3.097730810476853,0.7831429305645575,2.368217476109527,21.199856868381943,2.7952425929884663,0.8429927275870518,0.2286997394609342,0.11861492170567917,0.3282203907726375,1.8741784388879135,2.039050710982549,1.0152502190354449,0.24122164191915496,0.540555264751392,0.6350126229815034,0.14424212631696126,0.15817665943302098,8.378006463221588,0.22598307901291131,0.7395396217874947,0.8948696475372416,2.75513309726718,0.3280814055669261,0.5702324120386136,0.10070615403568504,1.0749575853052005,0.07957939497004297,0.601576145350712,2.2404074171447474
1996-01-01,30.544799830787827,5.8732885399002885,2.939035274258969,0.747418595867468,2.1868346697738508,20.114290262051867,2.670727955706321,0.8323532146399693,0.1955487110210829,0.12423126065983386,0.31373052847477234,1.7763468055187488,1.9524926005964744,0.8815882192223101,0.23970602884918588,0.5074668898324377,0.6557667226815336,0.12958029358873174,0.11525173750511024,8.003803799244805,0.26446453702714545,0.6452599787788781,0.8059709787045285,2.348295207681467,0.3090790272131152,0.3785664908505419,0.07335621917018209,0.9120045066489165,0.05955197044419648,0.6157369933545151,2.208925821154204
1997-01-01,30.356745559923613,5.658582277396067,2.781134465061579,0.7543561835761069,2.123091628758381,19.82475721058164,2.8415003595953716,0.8075161473568562,0.2176943012644357,0.1207085481602315,0.32714991162744583,1.7689563234278023,1.9328072149154731,0.8231265235629371,0.2562959575081149,0.5625128891769096,0.7932278324417169,0.12180564288730168,0.12158171691043715,7.503345023431869,0.2747599283801362,0.5868629680975556,0.7649059218370463,2.200440671264591,0.30356232743696077,0.3235121002866192,0.07258102964301513,1.0686518218796992,0.09539168990353857,0.33674170211475846,2.6729654006813135
1998-01-01,30.959954937647215,5.899202053414331,2.921848759827473,0.7827947048366748,2.194558588750182,20.12955420366308,2.8445563315749984,0.8453643764675242,0.22885778220342376,0.16256891936436657,0.3170909720296779,1.8668887990647163,1.9562767265428826,0.7703110151933209,0.2392868731142659,0.6008275392864376,0.8839129454952533,0.11442489243593103,0.11983297034305294,7.452876740188848,0.2898387840228869,0.5742660127062378,0.8623725236292537,2.2389185854708216,0.3362962055965581,0.3055933506566017,0.07474444853780587,1.1139534413955259,0.07158807869699446,0.3367430605873356,2.6922800950989862
1999-01-01,34.23268956481786,6.755934939050901,3.4623292243544346,0.8878039787604073,2.40580173593606,21.82526548893232,3.2196204872046392,0.9175197762666891,0.22349232692344276,0.18344342583634463,0.3934870639534448,2.115156218415222,2.147331364277894,0.8579043974134976,0.2447801014793796,0.5641788820969933,0.9378992885628323,0.11357298716065274,0.12291336205690918,7.895755089862674,0.30099361172166844,0.6704901021123324,0.9167270035877003,2.0869628449717617,0.40629193792736473,0.24845184129545153,0.07124056732451922,1.0616462069678545,0.06935109484512436,0.2299811966114478,3.5645262918628773
2000-01-01,33.82912364790344,6.081274487507432,2.804055659424384,0.9135558464985979,2.36366298158445,21.750920898598253,3.3096973757495185,0.9240828897982686,0.20478277290607816,0.20238731821359274,0.38042001059132136,2.1619404581226367,2.141532746621159,0.785447987525279,0.2096950601837799,0.601709933506054,0.8901678383429592,0.11123283090487592,0.11664781395248053,7.949132332131575,0.2984837938674648,0.6592264698514487,0.8043332663297619,1.7315806501956132,0.3630783850307499,0.2622427653986089,0.06303473297028066,0.8054970255662465,0.047704715581272226,0.1900230256484549,4.2653476116021345
2001-01-01,35.597661971660116,6.164957280853662,2.7417870931938126,0.9755245329729416,2.447645654686908,22.39214428836759,3.486852608164416,0.9555321810172105,0.19036107167033203,0.19078810878862648,0.37417411370217324,2.1376925911660254,2.1260913931352032,0.7893612848371429,0.20492856883953725,0.7443867002714847,0.9052705175743562,0.1467189796397613,0.09983125497812695,8.165204630774836,0.40804265791645267,0.6746326388757781,0.7922749870161273,1.7224763852506868,0.3341625588631836,0.21145725108659402,0.0641645911998202,0.8278019805977024,0.07642411181061323,0.2084658916927732,5.318084017188177
2002-01-01,29.1075300062972,5.283222536615968,2.2713887004809705,0.8138989807767011,2.1979348553582962,19.841962190755034,2.9139692633560474,0.8057394703526172,0.18251263699207484,0.15505745225997483,0.3060092188471771,1.8826762684612215,1.9084563498415543,0.652531566936166,0.18965614530962469,0.5226810630287829,0.8684530743592396,0.10395695752599148,0.08050772977890196,7.091947422353677,1.0355847393905209,0.5096616264402515,0.6325612055212108,1.3473688287908236,0.28684133130896394,0.20548558134329398,0.050215121557573926,0.5871424801711991,0.05306431951687317,0.16461999489291945,2.6349764501353743
2003-01-01,29.449469668082006,5.262163229112555,2.3687691604560137,0.7284126896435436,2.1649813790129975,19.36820973101702,2.6332209425969815,0.7967072833992117,0.20240558233151074,0.15081556241337413,0.2875375407454024,1.895346546953729,1.7909977968939197,0.5665108531890586,0.20520727377271655,0.6042587545575561,1.0754379533420362,0.09922530199229776,0.09100809732267293,6.5855647434991,1.2706018856037182,0.4658990716856563,0.6474645407180776,2.400333121741116,0.31620265351620713,0.18907485430602666,0.05923218760720653,0.7924343871471314,0.05396557304025051,0.9894234661242938,2.4187635862113144
2004-01-01,26.600172824241643,4.9930670723342425,2.3226630610591794,0.6840659663240798,1.9863380449509833,17.666562534574144,2.540070017611069,0.6866313065005377,0.18690845257409358,0.1430807800125001,0.30608905312793366,1.742757691152675,1.6512688457907894,0.496252743001023,0.20858613360206116,0.6472505679430441,1.0074140708765138,0.08936900723876517,0.08982158446525072,5.85120566071794,0.9785225464572578,0.401099790577216,0.6402342829254739,2.3631988279565372,0.32316244055059595,0.6152352047337172,0.05399954929082545,0.921782906692642,0.06006185742360331,0.38895686926515316,1.5773443893767163
2005-01-01,29.0570548582002,5.168608378812596,2.4371814431005903,0.7025297847599536,2.0288971509520515,18.408361092115236,2.8579319071068543,0.7764377951769179,0.20397241132323096,0.1568439956181624,0.3571033015440423,1.7953848951349112,1.749675961376664,0.49100929082900113,0.21716126093834337,0.9611941446924357,1.0754159164854598,0.08856984790223352,0.12513753707208117,5.615429624246615,0.7820447077504314,0.4676261060432424,0.6874223888746066,3.2692532833265475,0.33902683046573834,0.6671655677127024,0.09733196651071328,1.2528732466897994,0.06152798814143455,0.8513276838061598,2.210832103945817
2006-01-01,29.645478412612224,5.197073825143326,2.5091753891365474,0.7012799351495135,1.986618500857265,19.17341823747446,3.0640000217761094,0.8736452119720205,0.22222310850847768,0.1640294059669968,0.3943930169038305,1.8095022653739574,1.762561696687937,0.5075140060186296,0.2819965672817162,1.0685226431543242,1.1123748205396407,0.08546642077898006,0.1406322490501001,5.897701466519954,0.6184778826136532,0.451879871132849,0.7184975831952868,3.4019298959598827,0.3197991791766121,0.8526373359858962,0.09052845441844358,1.5845282572770487,0.07389404348547164,0.4805426256164102,1.873056454034554
2007-01-01,32.483821195620116,5.4286715202105285,2.696924364636694,0.7295753894846267,2.0021717660892087,20.88065022836591,3.206160574191017,0.9363652739184973,0.23628920549861798,0.1768233294339762,0.44229262319671814,1.8927446792298952,1.8204160438112948,0.566481542555101,0.3491678897013515,0.9754913842689471,1.1377965518121747,0.08567139237049849,0.14809389459232014,7.18765899189452,0.45744035070282546,0.5102404867463074,0.751516014441846,4.089759345184854,0.4568157827943256,1.3365329291401318,0.138675371683347,1.8041177263598975,0.07559328938292574,0.27802424582422575,2.0847401018588227
2008-01-01,34.3122709253903,5.487809063390349,2.664399666230864,0.7879577729303096,2.0354516242291747,21.70967651350073,3.3738313593014206,0.9944129732746623,0.2379054978842781,0.1684683124295429,0.5399687681762828,1.962394998753118,1.970036107848705,0.6341127425744725,0.396276633557117,0.848704456774765,1.1650038781140597,0.090523670202329,0.17378806064443855,7.453246343028319,0.36863021800062973,0.5590331483983236,0.7733393445382619,5.099305973786363,0.6835990655619135,1.8572423823610689,0.09183284101487237,2.1530715649689225,0.08527421703278727,0.228285902846799,2.01547937471286
2009-01-01,39.86456626057806,6.458307785784363,3.150032104980312,0.9028112450551875,2.405464435748865,25.9314126004414,3.8099996279381134,1.2088533373386574,0.2894653863208473,0.2062481515443216,0.6037142119835094,2.3717481513642524,2.5808563627693513,0.8471114355032416,0.5104117420131399,1.0429252902956179,1.3853737163309727,0.12703671347601725,0.1970583203054847,8.830546477494828,0.39841454604938686,0.6890485925265436,0.832600537187116,5.219514566481545,0.6172342081121894,1.642821050252452,0.10337148636457691,2.5038723869686454,0.12699957552830865,0.2252158592553726,2.255331307870752
2010-01-01,38.270115291451404,6.1976567883758165,2.9475095501851447,0.8718061635185752,2.3783410746720963,24.76404759018483,3.4881295605458535,1.1532516504677781,0.2698226099214114,0.20679340131650484,0.49562091020735194,2.2489085847234698,2.525933122251934,0.8393727092276164,0.5202475164534835,0.9359755392576694,1.3385460055474925,0.12483406927653302,0.18411443199209981,8.412091502188176,0.2850022965845425,0.9090667908494259,0.8263368893734876,5.717713181218701,0.622283472004678,1.9257787995747961,0.11301991135637159,2.5505043424503304,0.22703910600293714,0.2790875498295867,1.5906977316720503
2011-01-01,40.00669906087018,6.230699613420101,2.90777863598195,0.9263217514331715,2.3965992260049784,25.61634636959425,3.7950814317366293,1.175791326615738,0.2670198083865736,0.21060460856473073,0.5339932380174197,2.3391497303509894,2.6395208209229915,0.8087647630674368,0.592376592148648,0.8621527099600916,1.2981177965911064,0.1327891637593604,0.2679856339419786,8.694299123877954,0.2684811866891896,0.920404212129387,0.8098142228340285,6.070262676915458,0.5270248193156395,2.1408234265032364,0.10679967120460163,2.759675412659982,0.23964874334779968,0.2962906038841983,2.0893904009403657
2012-01-01,41.27921677611686,6.373541534016446,2.87155145028602,0.9996455449392943,2.5023445387911307,27.06842191478999,3.785783229091507,1.2203622082097114,0.29025062137311275,0.21939116529493502,0.5522748995876583,2.477464575955476,2.860797830396642,0.8653888179592435,0.5499468026051424,0.7919202168675454,1.2095250023010886,0.14684640913013064,0.28383389045877205,9.852520652009458,0.25466958492356334,0.8643686351824144,0.8430773734435941,5.803579891079807,0.46631001311850784,2.2752873726333442,0.11474198701943343,2.4600547193728404,0.24385987286444558,0.24332592607123554,2.033673436230612
2013-01-01,42.856228590284175,6.714355028668733,3.0781316976468673,1.0533998257479336,2.582823505273932,28.219482107140202,3.9288355579535494,1.2351527479589623,0.31062181433014935,0.2463711972303762,0.5302072997749021,2.5812240752088367,2.9210840878678646,0.8747417883921745,0.5343315170419217,1.0495225387391016,1.2023169413673211,0.1487635659733206,0.2586376785028082,10.278833259629861,0.24744744474623417,0.9397595512254383,0.9316310411973844,6.365742389725357,0.4741462345964108,2.832160320257902,0.11945234436790877,2.431128003394948,0.2640072219897272,0.24484826511846056,1.5566490647498767
2014-01-01,44.99343684809966,6.897009964446769,2.9652089520641414,1.0687964184610292,2.8630045939215987,28.159103092447925,3.84417236953944,1.240121653170159,0.32010467109852936,0.24217662088250225,0.5820970754056899,2.590611927267148,2.830150786739809,1.0508248227211823,0.5872704152347098,1.1081867637184193,1.2433087159529355,0.14319437041296942,0.11825639843038413,10.11498086780805,0.2221693193102211,0.96582858869896,0.9556477260568113,7.787347828520316,0.4070527373991893,4.381836389434829,0.13093092544788326,2.336434001852552,0.25734828200385435,0.2737454923820075,2.149975962684655
2015-01-01,46.299459717199205,7.35298935358501,3.124019847214867,1.1815122508691254,3.047457255501018,30.267043773630988,4.148832742362272,1.2958420233838006,0.3158159795839767,0.24824197521119323,0.6992479659980271,2.811778016526272,3.011269953207164,1.0319945806712996,0.60696002432824,1.1882717521723751,1.2686198012989915,0.15544371934421886,0.11678688226658179,11.138657842851469,0.22403340712911607,1.0364600480164723,0.9687870592795144,6.575678209363926,0.42997486132832,3.179549663473675,0.1674590063081373,2.268729345354241,0.2522769196394417,0.27768841326011046,2.103748380619288
2016-01-01,47.30801145194664,7.368832807932893,2.991810244765419,1.1936059925346978,3.183416570632776,29.68021130123339,3.924447136615086,1.2160208772961547,0.2960988683201417,0.21893336099684316,0.6719375106114955,2.6885681676269964,2.984923550303553,0.9516835393870963,0.519061450410838,0.9415702202962851,1.1974865541497033,0.15310585169782173,0.2479380688446937,11.266580224456005,0.21187140637816707,1.234906414129863,0.9550780997126408,6.1940518756165135,0.3918553937080494,3.1239419930003782,0.16626457964704672,2.0930936915927347,0.16372365211735346,0.25517256555095114,4.064915467163844
2017-01-01,46.247818309199786,7.311755669787097,3.0081401890945214,1.2281924916354425,3.0754229890571336,30.647444982593182,3.8690175210473945,1.2624928902435675,0.283502036250579,0.236690946765625,0.6138889706918315,2.727663886358814,3.1075362095568346,0.9044878812765155,0.5595562467127446,1.0228940155741617,1.3820037137880936,0.1605300400009079,0.2280606479102132,11.787493256628112,0.2447546945403471,1.2508298823296844,1.0060421429177495,4.877733057247044,0.41778043537405984,1.724378859659636,0.13962077235560408,2.1621297984925443,0.1524169963575823,0.2814061950076165,3.410884599572462
2018-01-01,43.58962467707662,6.593647890798593,2.7072981754875816,1.1542800665882793,2.732069648722733,28.092384327344394,3.474235804806188,1.1968896879189603,0.22793677447984104,0.2086167983609903,0.4954469962866362,2.525168739418915,2.8790509265424093,0.7472512655994537,0.4751616808682844,0.9033234805780394,1.3346844571651018,0.14833504072377984,0.16396597846632066,10.952504853430064,0.1915962406960818,1.1928227115291672,0.9753928904741616,4.584645143928884,0.3715082776260831,1.5587451529817495,0.11163938935535066,2.1935711248983565,0.12357698357224248,0.22560421549510154,4.318947315004756
2019-01-01,43.463394679430536,6.414114951247815,2.673676664218775,1.1859700606780303,2.5544682263510103,27.90223949931365,3.4347374774733916,1.0807226125281253,0.1996238189347094,0.18851677916033827,0.5238236225116277,2.529160436686139,2.897094910293676,0.8190358813622641,0.38279061513984364,0.8504679102541293,1.4033142958369504,0.14912839382805446,0.17971735302051284,10.91883547827709,0.20078735513675278,1.1603473284708952,0.9841352303991503,4.101625265025284,0.34685757605579454,1.3165687789077296,0.08323174307669835,2.0091930680763337,0.11179326997791052,0.23398082893081634,5.0454149638437915
2020-01-01,47.35332155887762,6.546264371965233,2.6639725785006685,1.2415715677652657,2.640720225699298,32.81867911213175,3.6675492733666917,1.1778968432375085,0.2044682970676959,0.18566667981365134,0.5287110202092126,3.07362728651143,3.1179890057764204,0.8864285618612812,0.5423503613490465,0.7747262698544731,2.871382587423787,0.1645118402479897,0.19450502524324348,12.134871196821834,1.057089981252938,1.2766773277515908,0.9602275543429535,5.209404863127326,0.3736552885047596,1.9731216022192273,0.545357640575407,1.9715263594474226,0.12967076725381374,0.21607320512669598,2.778973211653301
2021-01-01,42.80888347010397,6.173208591747949,2.5739257637091577,1.1720817444179064,2.427201083620885,29.05181803035895,3.260382154733194,1.0578644409730298,0.22031598942864042,0.19035727509974773,0.5662651101499879,3.0965288586952395,2.6538391394881895,0.7717155655548069,0.5605416251902035,1.3448692938810438,2.221690239431663,0.13968169659842664,0.16933406933962433,10.252142659455133,0.4366686440671721,1.1147404814319732,0.9948807868408751,5.562976723789847,0.3689618100168426,2.4053418709005987,0.33817209067129705,2.0361055146876703,0.12263862867333818,0.29175680884009947,2.0208801242072227
2022-01-01,42.25644868970256,6.2266069884555835,2.573006128266369,1.1739368466334918,2.4796640135557224,28.16431000001461,3.2523612326731075,1.0492658592301691,0.2460896516367026,0.19690083220273846,0.6705041815996208,2.7557403128396576,2.5643475644675813,0.7888134322352315,0.5931819309838768,1.0126980516745236,2.5343599394945064,0.13637622210721087,0.17308577718543042,10.024919846068704,0.17628621261307278,1.0498723192459434,0.9395066337565323,5.616478567154446,0.4174498104986285,2.587198353964208,0.16459737784313896,1.9827471959404108,0.1557960221107391,0.3086898067973211,2.249053134077922
2023-01-01,41.86654045227007,6.564881953533676,2.7537954673726595,1.246692976157791,2.5643935100032262,28.1918159869333,3.4592789759436595,1.1274565845376978,0.26738298818719863,0.20033924422664132,0.7930243059042715,2.738472090635284,2.525572838687904,1.0254665290355616,0.6802490486918941,0.9382842518899056,2.4222227589445033,0.1336670708818796,0.2250134999004881,9.79877955508495,0.21197136335636876,0.7051489356096989,0.9394859454153939,4.9315005894768245,0.43587214188633616,2.007198349402723,0.13763661251257128,1.8896889054006556,0.14521212699002126,0.315892453284517,2.1783419223262737
